"geneid"	"sample1"	"sample2"	"sample3"	"sample4"	"sample5"	"sample6"
"642"	10946	1461	376	1117	3650	3143	4188
"643"	2275	441	229	515	1022	777	803
"644"	51118	1006	270	544	2055	1623	2090
"645"	5453	539	140	1066	3619	4518	2162
"646"	64121	784	153	676	2341	1340	1623
"647"	26292	232	134	118	486	454	553
"648"	100506806	1	0	1	3	6	9
"649"	81025	42	7	11	70	61	83
"650"	54933	327	64	131	89	73	104
"651"	79647	5271	1283	5415	6621	4789	6060
"652"	4725	5664	1921	3503	6873	4449	5359
"653"	23499	16793	8493	18649	81084	41599	48805
"654"	100292290	0	0	0	12	6	13
"655"	643314	88	60	283	2425	1470	1433
"656"	353500	816	251	1430	507	816	744
"657"	728448	455	109	420	1224	1128	1619
"658"	8761	1738	479	1834	5917	4764	6164
"659"	100506950	4	2	5	22	17	18
"660"	677834	9	1	1	6	14	26
"661"	26508	256	883	274	450	269	410
"662"	84618	63	12	175	84	36	53
"663"	51440	23664	3239	30057	14348	5087	9496
"664"	10450	1524	503	1144	2279	2211	2253
"665"	656	227	98	545	219	210	400
"666"	64064	85	16	105	14	11	27
"667"	100287437	4	0	10	1	3	1
"668"	54802	714	188	481	2028	1817	2454
"669"	4610	98	30	91	1502	1654	1823
"670"	84879	658	512	934	900	851	806
"671"	10487	5750	2134	4015	10303	6477	8176
"672"	5538	10383	2660	6723	5727	4743	5718
"673"	6018	2433	379	1585	8979	6880	7869
"674"	127391	2	1	2	2	4	2
"675"	10269	3257	798	1387	4192	2972	3355
"676"	1298	2239	828	989	697	3112	1324
"677"	100286988	262	20	1010	436	418	340
"678"	64744	6822	814	6978	5378	3332	4658
"679"	65243	259	28	303	3226	2845	2432
"680"	339559	263	118	177	1708	960	1646
"681"	64789	340	64	317	2180	1487	1842
"682"	127396	360	71	142	405	211	603
"683"	9783	29074	3571	57386	14187	6569	10230
"684"	100130557	305	88	164	652	628	1084
"685"	4802	1882	482	2012	3954	3492	3950
"686"	407034	0	0	0	0	0	0
"687"	407031	0	0	0	0	1	0
"688"	9132	842	119	1633	674	229	317
"689"	163732	472	71	591	30	34	71
"690"	1503	928	141	994	2996	2621	2647
"691"	100507178	32	7	59	130	117	97
"692"	200172	11	3	30	67	65	42
"693"	22955	1715	516	2192	5240	3263	4060
"694"	100132074	219	15	261	1217	1794	873
"695"	1907	2	0	0	8	7	11
"696"	59269	849	131	3017	7874	5717	2526
"697"	100507198	126	44	96	400	311	295
"698"	2981	0	0	0	0	0	0
"699"	2980	0	0	0	0	0	0
"700"	22887	5718	785	4956	15526	12207	12449
"701"	284716	5068	413	5907	8040	4440	5218
"702"	84217	177	62	90	37	15	43
"703"	79717	1706	390	1112	1635	1053	1362
"704"	100507214	15	9	41	105	51	95
"705"	728621	309	42	173	617	256	466
"706"	10465	183	54	188	371	375	460
"707"	100507252	54	15	30	116	65	101
"708"	4904	4210	1921	2906	70175	49880	67813
"709"	149461	2	0	0	13	7	18
"710"	64175	499	184	643	1439	1513	1586
"711"	79078	441	137	385	1458	842	1134
"712"	100129924	4	1	8	51	38	29
"713"	100507268	0	0	0	7	3	5
"714"	374969	660	199	467	3230	3270	2652
"715"	114625	665	297	520	486	267	931
"716"	51058	363	114	236	651	632	746
"717"	6513	5082	3901	5090	3807	3093	3216
"718"	440584	55	25	73	10	18	13
"719"	440585	0	0	6	3	0	5
"720"	10969	2207	288	2092	3101	2132	2589
"721"	149465	41	1	56	28	34	27
"722"	100506711	49	9	71	22	20	35
"723"	128218	1455	93	405	42	50	31
"724"	149466	4	0	4	0	0	0
"725"	7075	798	285	1075	1017	543	870
"726"	4352	152	42	159	66	60	70
"727"	991	52	3	19	81	862	545
"728"	64834	3791	498	1122	947	641	811
"729"	112950	1515	333	1243	1635	1396	1784
"730"	149469	28	7	116	230	180	126
"731"	23334	2419	553	3159	4638	4207	4881
"732"	81888	151	44	233	227	258	347
"733"	5792	9361	2346	21304	21509	18560	15441
"734"	9682	1773	411	2356	11197	8593	8943
"735"	100132774	44	14	38	114	106	132
"736"	6487	1959	668	1964	3284	2287	2735
"737"	9048	50	9	92	159	169	160
"738"	9670	6273	969	5626	4057	3926	4110
"739"	1802	1274	234	1365	2289	1786	1773
"740"	533	3673	1031	3696	4760	4560	2984
"741"	8704	4991	1813	7588	12653	8258	9290
"742"	149473	765	267	947	837	873	626
"743"	6536	1606	213	1106	1064	1277	685
"744"	128209	4	10	7	13	1	5
"745"	100129492	679	229	410	2196	1912	2199
"746"	55929	1745	465	2086	2655	2974	3081
"747"	79033	4040	1553	3385	4502	3236	3594
"748"	55182	7359	1491	7801	7342	5819	6359
"749"	79639	465	171	466	455	305	310
"750"	339541	182	101	326	442	151	878
"751"	26830	0	0	0	6	0	0
"752"	11004	13	11	22	185	1070	954
"753"	6202	3534	2143	2171	23768	24800	15452
"754"	26811	34	8	88	50	68	52
"755"	94161	22	5	21	34	52	62
"756"	94162	28	11	23	71	60	114
"757"	94163	26	17	4	50	60	113
"758"	266675	52	10	150	220	71	210
"759"	1263	250	128	395	1323	832	1288
"760"	343521	3	1	2	5	11	11
"761"	149478	79	33	183	80	121	90
"762"	8643	937	171	1397	2446	3719	2242
"763"	8891	927	166	916	1713	1416	1544
"764"	100507337	0	1	1	10	10	18
"765"	79654	2276	454	2844	6464	6140	5301
"766"	7389	2208	709	1848	1562	1470	1795
"767"	57643	719	219	702	5983	5758	6036
"768"	400752	93	36	41	41	63	94
"769"	84842	112	53	85	196	176	246
"770"	4595	439	158	360	1078	1485	1372
"771"	114034	314	123	221	557	674	800
"772"	10420	687	170	320	96	106	97
"773"	126661	183	218	75	305	353	81
"774"	25974	495	106	558	784	641	700
"775"	5052	6665	3609	3311	4301	5196	5394
"776"	10327	1447	413	1221	4136	4622	3667
"777"	4678	2476	706	1534	12418	13499	15458
"778"	149483	38	12	42	36	55	105
"779"	60313	3513	1055	2376	4793	3976	4934
"780"	728963	16	1	15	60	74	37
"781"	51249	937	288	578	1706	1274	1903
"782"	3652	546	152	377	1429	1273	1383
"783"	23139	4429	886	5713	18893	16246	19101
"784"	8503	2322	520	2258	7581	7934	10268
"785"	100133124	9	0	0	10	5	5
"786"	10103	38	15	23	144	70	99
"787"	100507408	0	0	1	0	0	0
"788"	55624	3657	1116	3399	5716	3999	5478
"789"	541468	196	70	345	202	71	63
"790"	8438	136	33	157	270	556	532
"791"	10489	3134	799	3395	6148	4865	5773
"792"	7388	4110	1071	2485	5404	3817	3744
"793"	387338	1107	233	1134	1862	1577	1515
"794"	2166	2076	419	1939	1675	2086	1754
"795"	729041	33	5	18	28	19	31
"796"	127343	0	0	0	0	0	0
"797"	100507423	52	4	54	105	40	71
"798"	148930	170	24	211	20	7	33
"799"	8569	1238	331	1058	1077	760	1108
"800"	148932	406	283	464	471	153	573
"801"	64756	9759	2380	7283	4330	3472	4510
"802"	374973	1	0	4	0	0	1
"803"	9813	7185	3478	4245	3865	3729	4255
"804"	100129898	81	12	60	155	132	127
"805"	1580	6	7	1	1	0	1
"806"	163720	4	1	3	10	6	2
"807"	1579	38	1	31	49	47	45
"808"	260293	1271	227	975	1772	898	905
"809"	199974	42	12	17	36	17	14
"810"	284541	2	0	8	4	1	7
"811"	10158	1	8	6	2	0	0
"812"	6886	227	34	177	179	191	169
"813"	6491	198	31	138	880	1340	1105
"814"	51727	7583	2321	2706	12375	7802	10394
"815"	2301	12	2	0	6	6	7
"816"	84793	11	44	10	43	9	50
"817"	2306	4	35	23	65	7	47
"818"	388630	23	82	40	78	16	35
"819"	100507479	0	14	1	4	1	1
"820"	391037	8	0	2	2	0	10
"821"	200010	37	8	18	9	6	13
"822"	54558	852	394	305	368	362	829
"823"	84871	765	33	887	284	105	190
"824"	79656	1102	169	1131	1007	1148	1677
"825"	1996	2858	54	4804	9923	4758	8961
"826"	63950	34	2	15	87	1533	976
"827"	11124	1397	308	1012	2483	1689	2294
"828"	1031	492	312	350	152	1174	1336
"829"	284546	0	0	0	0	0	0
"830"	26994	24942	4953	16706	20149	11056	17851
"831"	22996	330	13	250	50	21	74
"832"	2060	16478	3302	10281	14338	4436	10012
"833"	114883	1901	702	825	2891	2339	3531
"834"	4898	4988	977	4360	9284	7705	8581
"835"	100313892	0	0	0	0	0	0
"836"	5865	2100	46	2775	6745	1941	2881
"837"	51060	1962	621	1302	2123	1798	2378
"838"	112970	448	50	524	709	688	613
"839"	91408	2540	489	1857	10647	6524	8644
"840"	9372	3575	559	4283	8570	5282	6073
"841"	200014	1713	512	1316	3068	2864	2868
"842"	4998	17	3	17	115	363	411
"843"	84950	1712	802	1355	5419	4640	6231
"844"	23318	1475	457	1630	10252	9257	10210
"845"	2882	108	62	113	807	471	786
"846"	348378	10	3	5	9	8	12
"847"	65260	908	114	1550	5546	2405	2847
"848"	79699	7997	836	6031	27034	13306	18303
"849"	440590	1	0	0	6	28	25
"850"	55268	688	537	552	120	533	440
"851"	6342	4566	1830	2495	4255	2760	4786
"852"	127435	301	224	306	127	145	97
"853"	6512	27	14	17	7	2	9
"854"	1376	655	343	503	643	731	907
"855"	54987	1250	471	739	1477	1357	1716
"856"	4116	453	138	336	532	620	780
"857"	100507564	439	144	174	1896	2217	3309
"858"	7804	1558	423	2211	11111	18167	12478
"859"	163742	0	0	2	0	3	0
"860"	63948	0	0	0	0	9	1
"861"	148979	129	40	342	12	28	12
"862"	55706	970	166	553	3290	3075	3122
"863"	54432	880	198	626	919	739	1084
"864"	1733	3	0	11	13	4	17
"865"	51668	327	117	162	747	452	648
"866"	115353	408	155	261	1323	1471	1471
"867"	388633	0	0	0	0	1	1
"868"	9528	7152	2245	3174	7133	6594	4767
"869"	127428	499	198	382	1140	1042	1142
"870"	200008	14	4	18	8	6	8
"871"	606495	153	59	276	888	632	589
"872"	51253	2349	428	2681	3070	3114	2790
"873"	23648	2549	394	2617	6346	6845	4396
"874"	619518	11	0	41	108	209	106
"875"	26027	155	149	335	20	44	35
"876"	338094	49	51	78	7	9	4
"877"	374977	892	347	1113	108	204	106
"878"	7268	1553	429	1115	1763	1622	1554
"879"	25973	305	57	241	319	275	299
"880"	55001	18	3	74	15	15	20
"881"	163747	7	0	11	7	5	9
"882"	1718	23433	959	30128	24084	12962	14424
"883"	199964	8	2	18	2	14	0
"884"	7809	2	0	7	0	2	3
"885"	255738	12	6	24	202	1256	526
"886"	23358	3691	1522	2967	15459	11014	12840
"887"	100507634	49	7	40	84	49	117
"888"	100507652	0	0	0	0	0	0
"889"	8613	11388	8068	5594	1255	4058	4979
"890"	5563	2135	321	1845	7542	2685	4820
"891"	199920	36	4	13	14	1	152
"892"	731	0	0	0	2	0	2
"893"	732	0	0	0	2	2	0
"894"	1600	117	39	573	10129	7009	6386
"895"	115209	554	184	195	352	218	305
"896"	4070	20	2	7	4	0	3
"897"	114803	167	47	341	1550	1175	1213
"898"	3725	5637	2098	11397	9591	11390	13211
"899"	100131060	72	20	43	13	31	13
"900"	729467	9	0	0	2	0	0
"901"	55277	192	111	175	63	117	101
"902"	51361	1887	131	1262	1659	627	1380
"903"	1573	698	469	371	21	34	53
"904"	127795	2	3	1	0	2	5
"905"	4774	3378	2211	2263	23916	14904	22670
"906"	83941	1046	333	353	907	620	933
"907"	10207	702	195	514	1648	1412	1495
"908"	100422902	0	0	0	0	0	0
"909"	100422946	0	0	0	0	0	0
"910"	54596	6	6	5	34	11	49
"911"	163782	259	20	68	183	71	166
"912"	7398	2175	604	965	6843	6927	8389
"913"	85440	1892	906	999	8637	7497	8374
"914"	27329	2	2	0	36	31	34
"915"	100507664	4	0	0	23	14	40
"916"	84938	1235	218	429	840	586	769
"917"	27022	0	0	0	2	0	110
"918"	29929	359	106	132	1065	773	1073
"919"	23421	112	54	38	205	296	292
"920"	84455	772	130	488	2702	1882	2730
"921"	79469	79	20	43	500	534	613
"922"	5236	2570	1731	2330	1349	967	1532
"923"	4919	38	18	57	169	208	163
"924"	148581	0	2	0	0	0	0
"925"	57685	1629	1021	1007	2975	3614	4407
"926"	55225	1344	657	686	1928	4565	3349
"927"	3716	5530	1580	4260	6562	5892	6437
"928"	406893	0	0	0	1	0	0
"929"	205	4934	2958	3435	2782	1177	2496
"930"	9829	28543	1107	22099	34967	12605	19134
"931"	100505510	9	0	0	90	60	97
"932"	3953	442	554	215	940	641	685
"933"	54741	3253	1975	903	4193	3243	5025
"934"	5142	4525	1392	4272	5143	4913	6469
"935"	84251	3794	770	3264	7876	4054	5751
"936"	100422871	6	0	3	14	5	7
"937"	200132	210	28	201	20	39	108
"938"	10022	3	6	1	1	0	4
"939"	79819	180	49	84	227	152	287
"940"	57708	2447	564	1233	4941	3652	4404
"941"	23169	823	326	688	3579	3088	3676
"942"	400757	7	2	5	3	2	3
"943"	149233	0	0	0	4	0	1
"944"	3595	257	18	379	389	108	199
"945"	26135	6653	2005	4273	31013	22289	23630
"946"	1647	1294	300	1442	928	886	1616
"947"	55970	1421	1127	514	1898	1867	1784
"948"	100289178	31	34	30	75	68	51
"949"	9077	240	94	201	598	216	553
"950"	79971	3941	2012	2229	4405	3256	3611
"951"	100302279	0	0	0	2	1	0
"952"	6121	13	35	2	10	0	58
"953"	55635	42	0	22	103	785	593
"954"	57554	1207	143	1220	15627	10432	7724
"955"	5301	2346	423	4078	1399	1168	1316
"956"	55631	1928	383	941	6354	3597	6011
"957"	9295	7599	1434	4412	20282	17340	25065
"958"	81573	2754	436	2399	7667	5149	6406
"959"	11147	625	227	347	109	162	133
"960"	1491	277	121	208	501	341	498
"961"	5733	239	32	84	880	59	427
"962"	100132618	66	7	33	339	273	463
"963"	9406	8393	1482	3309	14716	10929	16448
"964"	406962	33	6	23	94	106	122
"965"	257194	8380	730	8560	13816	5405	18726
"966"	127255	7	2	6	37	20	16
"967"	8790	682	156	265	1956	831	1093
"968"	51086	230	91	149	538	284	414
"969"	127254	4447	239	5383	9762	2237	3351
"970"	1429	1019	362	858	297	449	594
"971"	127253	1774	283	1385	872	467	1003
"972"	431707	0	0	1	2	0	0
"973"	204962	486	148	361	15084	10084	9924
"974"	34	3093	1368	1476	3565	2581	4533
"975"	5876	2009	492	1282	2136	1606	2109
"976"	692085	3	3	2	12	21	7
"977"	26805	9	1	2	18	26	29
"978"	26804	31	3	3	36	47	50
"979"	4438	69	11	26	140	58	90
"980"	127247	0	0	1	2	0	0
"981"	100505563	0	0	3	0	0	1
"982"	256435	698	224	235	2336	1085	2053
"983"	81849	2027	235	2822	3704	716	2744
"984"	256483	31	1	86	189	41	112
"985"	10026	2668	404	1200	2728	1615	2023
"986"	26289	26514	1004	26814	2347	868	2213
"987"	26009	1496	375	1024	5648	4178	4673
"988"	23032	7213	1298	3859	16870	9725	14509
"989"	374986	3788	381	3408	2497	2102	2384
"990"	653631	780	351	859	2068	1721	1650
"991"	374987	16	1	10	31	30	33
"992"	91624	114	106	124	119	94	116
"993"	8880	1936	418	1814	13833	12889	12555
"994"	11080	2694	648	2038	2996	1473	1744
"995"	54810	43	33	39	41	25	16
"996"	149047	0	0	0	0	0	2
"997"	5737	84	40	44	611	98	752
"998"	10964	729	695	259	389	437	1173
"999"	10561	457	280	146	1371	1834	3454
"1000"	64123	227	497	129	537	251	382
"1001"	23266	3043	407	3605	10589	6091	10447
"1002"	79739	2561	289	3565	11253	7811	4996
"1003"	5567	32635	3100	18662	58025	37726	37876
"1004"	148418	69	17	40	43	66	139
"1005"	391051	26	3	13	8	2	5
"1006"	58511	12	0	10	0	0	5
"1007"	80135	836	199	531	1344	1490	1358
"1008"	2787	378	524	149	356	1132	752
"1009"	100505741	19	5	5	8	21	10
"1010"	1486	539	228	137	189	236	262
"1011"	439927	0	0	6	4	1	0
"1012"	117178	8808	1124	5397	11637	11688	8621
"1013"	23566	134	95	65	4	5	33
"1014"	255231	11	15	3	5	0	0
"1015"	55283	9	15	5	0	0	0
"1016"	126820	6	3	12	4	0	7
"1017"	84144	88	13	106	301	23	183
"1018"	148423	2923	450	2461	5359	2912	3934
"1019"	8915	398	165	228	1819	1139	1686
"1020"	646626	17	4	4	13	10	24
"1021"	23576	18682	10646	9896	7817	6748	11592
"1022"	3491	606	1125	1154	548	2564	1198
"1023"	54680	1801	473	1242	2395	2165	2376
"1024"	255631	839	68	660	69	89	282
"1025"	57489	1788	259	994	5617	3295	5360
"1026"	9635	41	0	15	0	0	0
"1027"	1179	0	0	0	0	0	5
"1028"	22802	593	58	160	1	1	8
"1029"	9629	2	0	0	4	1	3
"1030"	51100	4546	1836	2525	32827	13356	19362
"1031"	9403	5508	2107	2064	5483	3415	4238
"1032"	9653	3829	1055	2008	6443	4206	6191
"1033"	339524	617	67	644	378	296	286
"1034"	8543	26483	3449	25515	60719	53965	76029
"1035"	100505768	7	2	4	38	20	35
"1036"	5586	1880	674	972	4925	4691	6431
"1037"	2959	948	206	638	1905	1275	1805
"1038"	56267	868	270	229	1105	742	1202
"1039"	494115	2295	778	1613	13454	10138	11719
"1040"	2635	168	185	25	75	17	50
"1041"	2633	227	182	127	21	8	35
"1042"	2634	178	148	142	17	7	14
"1043"	388646	14	2	12	20	3	16
"1044"	115361	777	236	279	251	133	172
"1045"	115362	11	44	18	13	6	22
"1046"	163351	9	1	4	13	22	37
"1047"	400759	11	27	1	0	0	0
"1048"	23507	10367	598	8370	12573	3980	9179
"1049"	400761	131	28	58	82	32	50
"1050"	84230	1538	526	1128	2837	995	1459
"1051"	55144	4472	429	1766	5965	4300	5433
"1052"	492303	166	33	145	192	173	189
"1053"	284695	1463	526	829	7546	5952	6959
"1054"	343472	7	0	8	12	5	146
"1055"	100505821	431	195	220	5	4	127
"1056"	100505809	112	24	69	9	5	201
"1057"	100505840	7	0	2	0	0	2
"1058"	84146	1876	604	1189	13259	10047	12585
"1059"	100505857	39	23	43	459	334	290
"1060"	164045	123	42	23	894	433	1196
"1061"	8317	1041	140	909	3987	2509	3969
"1062"	343477	2348	563	1589	3945	2704	3572
"1063"	7049	943	708	358	701	115	379
"1064"	676	53	15	10	21	6	15
"1065"	253152	1063	86	988	254	307	105
"1066"	284697	31	6	44	364	280	111
"1067"	23285	7064	566	6209	7797	5052	3656
"1068"	388649	36	8	16	39	45	57
"1069"	11146	461	72	189	807	519	774
"1070"	79871	334	70	207	2042	1207	1014
"1071"	2672	6	15	5	8	7	19
"1072"	7813	1699	345	1084	2050	1565	2173
"1073"	6125	6139	1841	4094	26304	19022	18057
"1074"	6083	10	0	2	30	40	47
"1075"	26782	12	4	3	55	53	74
"1076"	388650	3806	480	2141	2937	1320	1801
"1077"	22823	1400	303	691	6706	5721	7738
"1078"	50999	3153	839	1166	3798	3344	4280
"1079"	343099	71	32	32	361	466	456
"1080"	100131564	314	156	339	810	885	862
"1081"	1810	2734	501	2863	11041	7431	8268
"1082"	54874	1867	696	1043	56943	47012	59913
"1083"	8412	653	337	677	344	445	671
"1084"	100129046	6	0	5	6	10	8
"1085"	100126348	8	0	41	82	44	22
"1086"	30836	2170	484	1555	4860	3262	4996
"1087"	2730	961	157	645	949	475	712
"1088"	100505924	0	0	0	0	0	0
"1089"	24	42	15	69	107	16	53
"1090"	9411	1136	1448	717	2430	698	1584
"1091"	100505940	0	0	0	0	0	0
"1092"	5825	2555	1008	890	5805	4211	5402
"1093"	2152	4560	3649	1590	1521	1311	3047
"1094"	126969	197	169	102	98	36	89
"1095"	1266	7503	4489	3435	10468	11673	16479
"1096"	729970	355	144	331	544	288	553
"1097"	199857	424	75	222	269	210	228
"1098"	148534	4127	850	2239	1610	406	927
"1099"	25950	725	324	282	1197	489	992
"1100"	440594	0	0	0	0	0	0
"1101"	58155	3895	714	1596	16915	11159	16708
"1102"	1806	417	163	198	587	362	615
"1103"	400765	120	7	200	1997	1019	1257
"1104"	406928	2	0	3	42	41	18
"1105"	51375	376	190	299	3469	2547	3407
"1106"	163404	1568	135	881	10402	8058	8434
"1107"	100129620	80	12	67	323	148	316
"1108"	9890	9093	563	10284	30968	25424	23625
"1109"	54873	392	236	290	2596	3268	5256
"1110"	391059	5	0	4	59	27	38
"1111"	178	2191	778	885	6909	2976	5480
"1112"	730081	63	4	72	52	26	36
"1113"	23443	295	81	166	1517	1024	1183
"1114"	64645	3421	569	1749	6033	3774	4816
"1115"	163786	317	56	94	1086	928	1060
"1116"	54482	647	226	278	2858	2621	3010
"1117"	127495	175	25	92	217	273	337
"1118"	1629	2352	621	1904	4361	2791	3257
"1119"	100506007	53	31	101	160	68	89
"1120"	8634	2206	448	1777	4031	2715	3467
"1121"	693138	1	0	1	2	5	6
"1122"	8556	334	263	166	124	266	432
"1123"	54112	566	48	1000	568	183	661
"1124"	7412	104	177	33	845	678	1093
"1125"	2135	3835	411	1905	4135	2749	3530
"1126"	148867	815	277	476	3696	3235	3402
"1127"	51611	666	207	360	1775	1434	1235
"1128"	100506051	81	34	59	269	342	235
"1129"	100506029	172	119	49	380	448	470
"1130"	1901	5006	4586	2918	701	1829	2239
"1131"	118427	3888	165	3848	3204	2053	1616
"1132"	94236	50	6	70	248	120	107
"1133"	1301	1043	499	785	1764	3161	3074
"1134"	55599	328	83	530	1371	1533	1256
"1135"	280	1665	383	957	1191	1471	1564
"1136"	648740	324	85	407	1274	1743	1339
"1137"	279	252	57	151	170	205	197
"1138"	276	32	23	25	31	38	33
"1139"	277	93	27	58	62	84	86
"1140"	278	54	9	30	28	44	47
"1141"	100129138	63	13	54	138	154	132
"1142"	55170	1061	228	1436	1995	1388	2053
"1143"	22854	1057	129	1561	255	247	872
"1144"	10451	380	193	161	80	84	263
"1145"	29957	416	204	204	1505	1490	1778
"1146"	148545	3	0	2	2	1	2
"1147"	100507044	1	0	0	0	1	2
"1148"	400768	0	2	0	1	0	1
"1149"	653149	2	0	1	0	0	1
"1150"	284611	4514	305	3696	8911	4103	8166
"1151"	113802	959	71	743	1883	879	1617
"1152"	55119	3132	1035	2580	9208	8205	10867
"1153"	163479	8	0	2	0	4	1
"1154"	6814	3119	868	712	1158	822	1641
"1155"	254268	32	2	1	144	128	307
"1156"	642864	3	0	0	15	5	21
"1157"	29899	1095	521	623	874	1473	1614
"1158"	23155	2127	647	1678	4038	4139	4458
"1159"	22911	12260	895	10996	36181	28545	28997
"1160"	6884	1433	303	692	1072	757	869
"1161"	56900	3399	1149	1930	9470	6737	7620
"1162"	677766	11	0	21	56	80	25
"1163"	127003	137	38	95	143	118	192
"1164"	57535	2016	209	2162	3861	6977	4121
"1165"	6301	10280	1392	10521	14136	11436	13046
"1166"	1952	16826	2021	35479	30161	37371	22608
"1167"	84722	2380	345	2674	456	1673	1366
"1168"	343263	51	9	25	76	15	43
"1169"	6272	27235	3112	25107	12727	11515	12346
"1170"	5686	1156	326	997	2161	1550	1833
"1171"	284612	124	92	107	16	6	20
"1172"	127002	944	200	1068	1052	1509	1620
"1173"	284613	1725	342	2215	3317	2582	2942
"1174"	57463	1922	243	4531	2088	1760	1634
"1175"	83873	699	32	1547	324	136	238
"1176"	2773	1911	870	986	9284	8070	9441
"1177"	406974	1	0	4	0	3	5
"1178"	2780	5	3	54	14	8	12
"1179"	271	6952	1550	11231	9033	5206	6486
"1180"	2948	1502	589	1043	301	299	720
"1181"	2946	1307	1341	749	2047	1079	2053
"1182"	2944	469	1754	542	999	945	1050
"1183"	100506210	26	206	78	185	207	229
"1184"	2949	493	798	391	289	422	352
"1185"	2947	5380	3708	4101	4628	3364	4574
"1186"	79574	2	6	1	1	3	4
"1187"	1435	863	290	595	322	230	236
"1188"	10768	23361	13939	12221	7572	6449	8689
"1189"	85369	2298	425	2857	8782	6668	8635
"1190"	257	171	73	165	274	289	511
"1191"	164153	9	41	22	53	15	35
"1192"	388662	23412	1635	46016	11343	3996	3624
"1193"	100130800	2	0	1	8	4	5
"1194"	3749	3658	703	7639	2616	1436	1712
"1195"	100506257	141	48	254	452	195	240
"1196"	64783	318	80	453	1583	1543	1137
"1197"	9122	173	151	104	620	520	513
"1198"	10542	1471	709	722	1563	1309	1347
"1199"	84432	10	1	9	5	3	27
"1200"	643160	6	1	21	0	0	0
"1201"	3744	0	0	0	0	0	0
"1202"	3737	270	52	3007	482	374	247
"1203"	3738	167	10	594	1874	881	564
"1204"	963	378	114	386	73	105	89
"1205"	100506293	58	4	25	65	49	57
"1206"	55791	1200	216	536	2845	1481	2195
"1207"	128338	708	254	272	1182	1213	1351
"1208"	10390	1462	459	811	2150	1700	2270
"1209"	79961	30	19	35	11	9	16
"1210"	1117	15	9	2	0	0	0
"1211"	149620	0	0	0	0	0	0
"1212"	27159	0	0	0	0	0	0
"1213"	128344	211	86	124	3	2	68
"1214"	441897	0	0	0	0	0	0
"1215"	5016	375	74	338	312	206	344
"1216"	79084	1079	319	810	2602	1970	2480
"1217"	515	4682	1544	2006	6389	4008	4999
"1218"	128346	136	35	101	130	165	197
"1219"	140	180	12	72	31	143	87
"1220"	100129269	12	2	7	10	6	16
"1221"	5906	1835	789	825	2437	1324	1974
"1222"	55924	4265	882	7844	565	913	1682
"1223"	100506343	129	20	241	170	159	431
"1224"	11218	820	130	572	2173	1897	2607
"1225"	3752	421	85	2984	869	806	885
"1226"	643355	498	75	535	271	99	218
"1227"	55917	1268	409	1343	14027	12155	11859
"1228"	100422976	0	0	0	0	5	4
"1229"	7482	286	14	353	584	468	356
"1230"	54879	630	170	522	1907	1464	1796
"1231"	829	3595	988	1457	4525	3567	5460
"1232"	4343	719	335	649	426	817	943
"1233"	389	2210	2443	1472	1695	1028	1453
"1234"	333926	368	45	487	410	246	211
"1235"	284467	34	7	26	4	4	12
"1236"	128322	149	39	139	169	131	138
"1237"	6566	3162	2057	1523	5014	4300	5221
"1238"	246182	347	199	269	285	388	314
"1239"	100506392	86	30	89	326	434	377
"1240"	9860	237	67	301	2322	2274	1971
"1241"	260425	2841	429	2482	6338	4524	5619
"1242"	10745	1202	179	945	2557	2183	2181
"1243"	54665	2056	364	1273	9509	7526	8658
"1244"	26191	21	40	8	23	7	21
"1245"	100287722	33	3	47	283	257	220
"1246"	440603	116	19	33	360	202	415
"1247"	10717	1059	260	1100	3452	2981	3389
"1248"	64858	425	144	396	2493	2283	2704
"1249"	204851	5517	1711	6129	10287	8605	8692
"1250"	56944	242	220	122	2096	527	1147
"1251"	148281	307	60	188	9085	6973	6853
"1252"	51592	4187	1059	3185	18584	12531	17270
"1253"	10286	2872	443	1615	2165	1347	2469
"1254"	163259	73	36	57	180	179	310
"1255"	270	0	0	0	0	0	0
"1256"	4893	2326	647	1357	12789	8137	10315
"1257"	7812	21572	5973	15858	61959	41528	55334
"1258"	80143	1905	539	1319	6755	4091	5532
"1259"	6847	0	0	0	0	4	1
"1260"	7252	0	0	0	9	7	16
"1261"	10100	101	74	86	4510	2492	2569
"1262"	4803	34	20	43	60	10	76
"1263"	100506434	10	6	9	5	2	19
"1264"	81839	217	123	156	1142	922	1048
"1265"	845	129	347	61	28	0	17
"1266"	4808	99	10	75	311	159	390
"1267"	55356	1669	200	1067	1210	302	973
"1268"	126868	6	2	26	3	2	12
"1269"	476	38191	1723	51502	27902	17275	14935
